"GEL-Bladder_common_SBS13","GEL-Bladder_common_SBS17","GEL-Bladder_common_SBS92+100","GEL-Bladder_common_SBS1","GEL-Bladder_common_SBS2","GEL-Bladder_common_SBS2+13+107","GEL-Bladder_common_SBS92","GEL-Bladder_rare_SBS57","GEL-Bladder_rare_SBS94","GEL-Bladder_rare_SBS23","GEL-Bladder_rare_SBS109","GEL-Bladder_rare_SBS31","GEL-Bladder_rare_SBS33","GEL-Bladder_rare_SBS6","GEL-Bladder_rare_SBS20","GEL-Bladder_rare_SBS4","GEL-Bladder_rare_SBS147","GEL-Bladder_rare_SBS105"
0.00103522167454287,0.0114201594280984,0.0758024090793696,0.00553578187106155,0.00291145517710273,0.00101201604349031,0.108941004936404,0.0106348615274184,2.18301560931929e-05,1.18319878401062e-05,0.0114559049340808,0.00664407177255462,3.40139855767512e-05,0.013693730389802,0.0181033355559171,0.0580100321342505,0.00224238228227891,0.00886472243828935
8.60184693905374e-05,0.00214043234922507,0.0205189768337348,0.00667832134370879,0.000995398554961523,0.00318324863408176,0.00632482126967589,0.00586725567305766,0.00127106618557683,0.00997573607251101,0.000973387858478963,0.0074305725546062,8.90853691891148e-13,0.0050780548059389,0.00788931194251716,5.26978114096442e-07,0.00488289747584884,0.00627861097939211
0.000840224203842391,0.00274380596985655,0.0502345302288463,0.00555804705559776,0.000980041107584073,9.60586744466164e-07,0.0520020573551143,0.00155265348678194,0.00551823895540324,0.0196288742125525,0.00786618503982504,0.00683254993915824,0.0374327262946553,0.0122985898458613,0.0220395111375633,0.0300082780748402,0.00037609770940284,0.0185868707382009
0.00136150249627965,0.0053372741013482,0.0403110133276562,0.0185284426662742,0.00155796188381908,0.00995354749589586,0.0390189581372339,0.0128949749962848,2.52417385976392e-07,0.0357194515636464,0.00501545989615767,0.00923486101796397,2.97998643175923e-07,0.00191243672804727,0.00479067139717463,0.0146063566567806,0.0065542001934883,0.0124595501873651
1.71812576134374e-12,0.014696172566216,0.0187597274765874,5.15234730598698e-10,0.00157440254300836,0.00697613186285754,0.0270952273574367,7.25278227630714e-09,1.22676973234311e-05,4.66366826918076e-15,0.00618138001000436,0.00670021172542119,0.0129018633941432,0.0104947971507606,0.0263910217632108,0.0404987854259908,0.057068415121496,0.0213049027057112
0.000279043875870528,0.0195312772923567,0.00925747210561548,0.00499971034043162,0.000297494813339403,0.00626971986135228,0.00123127278681653,0.0069650116458681,0.00605739383659484,0.00687370691299442,0.00360783673151134,0.0100654791856349,0.0415151972400489,0.00603843380885419,0.0163961606065162,0.00500957909091373,0.0204955596223816,0.000105737973169406
7.25392046038322e-13,0.0206999182151672,0.0225847995491413,0.0030862458138342,0.0011019830366958,0.00244370399913197,0.0125311307480541,0.00379449135084383,0.00481629627420894,0.00180681656958973,0.00319993883416223,0.00979780531122401,0.0322718618641295,0.0157975486886369,0.0353436082600174,0.0215724866319568,0.0317538849522417,0.0265531143991909
0.000488930668834055,0.0475362217843731,0.0107740679352233,0.00372941755248509,0.000116313238701663,0.0112651518669917,0.0150681049358764,0.0152357396184312,0.00244573981793226,7.20944000017115e-05,0.00300486752600762,0.0354557112719326,0.0169113571122554,0.00995725336441856,0.0185304210914832,0.0183711534405107,5.60174284743097e-07,0.00425456913254468
1.60002163250974e-12,0.0049473743412619,0.0396150342539707,0.00252727944033998,0.00117460536512263,1.9222677586424e-06,0.031713012543519,1.13660327246395e-06,0.00533931871116149,2.96479544034433e-09,0.00655284031561639,0.00667798514846717,2.75095444811838e-05,0.0161550119851273,0.0155567249924212,0.0229758504611987,8.05637326981322e-17,5.04080250500605e-13
8.45537907831371e-05,0.00462488720256367,0.0123032874713364,0.00640761091746204,0.000403322764533782,0.00204628876052622,0.0026943804078155,8.66617085616489e-07,0.00232961233181001,0.00388886978126576,0.00329780738383772,0.0130023493028045,4.51799508641778e-05,0.00603212319852203,0.00715131947063474,0.000688671427734578,0.00314537584705909,9.3176646463475e-18
0.000467542428777491,0.00212811487874921,0.0286318362087322,0.00572053006885601,7.68582032949121e-08,5.80130935216574e-08,0.00992069541256118,0.00696473353907509,0.0014069786237534,0.00576644845759522,0.00749496579252382,0.0051232821844961,0.141998998678784,0.0119673703966447,0.0177661985388773,0.0134797773044231,0.0022122720737752,0.00536994297038613
0.000426994821226989,0.00485551525342829,0.0240213912647026,0.00912213183229289,0.00109809200014528,0.00260839186253521,0.0137769366351439,4.12896629646911e-06,0.00875256470210566,0.00781298792118382,0.00364593040216542,0.00538592820613903,0.00152555244545524,0.00810132616278932,0.0074074067074692,0.011461486281476,0.00117691057307848,6.43097568772229e-07
0.000155013139371795,0.0257251180326957,0.0297705977357082,0.00433020189726134,0.00229880898841714,0.00478046260604565,0.0384708168712833,1.85620639624493e-07,0.00852863422528765,0.0100647683795545,0.00676318453345216,0.00339244998905763,9.3118388236757e-05,0.0138272781794474,0.0147894948840405,0.0231621379669641,0.0489961758374703,0.0214075216646234
0.000459075649016448,0.0150890568348563,0.0119539022150747,0.0095453565663839,0.000548153650622785,0.00624180970886146,0.00303468017982348,0.0174834418869454,0.00475991068843047,0.00494666439050413,0.00529973485544423,0.00731823787919206,0.00520649721353721,0.0110623907368432,0.0102338412268357,1.37696610538519e-06,0.013968070030192,2.45640547045054e-05
0.000763282336973789,0.00368498638679537,0.0261886650638612,0.00729616611540144,1.57396682453131e-08,0.000420866481565477,0.0101971822582549,0.00208217263046927,0.00500696230150979,0.000782835473537793,0.00765222024832543,0.00486601830602632,0.244125072026475,0.0104199606752976,0.0128412016664385,0.0111257328665762,0.0140124565073621,0.0104453427082203
0.000834529611501708,0.0138200948185347,0.0194098391066378,0.0144961949111466,0.000722265746632265,0.00780316907085471,0.0156908824972704,0.138906411136785,0.0041357279119232,0.0209440949492864,0.00864595768342298,0.008131345499122,0.000793119585401615,0.0324598057804355,0.00868086970158126,0.0110557662754339,0.00979802286799551,0.00829073925838197
