"GEL-Kidney_common_SBS13","GEL-Kidney_common_SBS5","GEL-Kidney_common_SBS1","GEL-Kidney_common_SBS125","GEL-Kidney_common_SBS107","GEL-Kidney_rare_SBS150","GEL-Kidney_rare_SBS57","GEL-Kidney_rare_SBS22","GEL-Kidney_rare_SBS17","GEL-Kidney_rare_SBS44","GEL-Kidney_rare_SBS26","GEL-Kidney_rare_SBS6","GEL-Kidney_rare_SBS18","GEL-Kidney_rare_SBS31_a","GEL-Kidney_rare_SBS168","GEL-Kidney_rare_SBS117","GEL-Kidney_rare_SBS13","GEL-Kidney_rare_SBS2+13","GEL-Kidney_rare_SBS141","GEL-Kidney_rare_SBS121","GEL-Kidney_rare_SBS108","GEL-Kidney_rare_SBS152","GEL-Kidney_rare_SBS138","GEL-Kidney_rare_SBS153","GEL-Kidney_rare_SBS127","GEL-Kidney_rare_SBS31_b"
0.00945668225892132,0.0258264000939595,0.0128759172481677,0.00713057922893567,0.0171735869338679,0.0151998786794147,0.0105308260959947,0.00368354251063756,0.0107012632196664,0.00448328167291813,0.0041618308732336,0.00477542504033877,3.61550315228158e-05,0.0153986502044174,0.00538587446484315,0.0029723284704148,0.00137802938012059,0.0190130455918111,0.0024571110106659,0.00106813627470676,0.00482150179701905,0.00982112570586012,0.00476645346316614,5.34016405051384e-26,1.59828901656355e-08,6.07139698421143e-14
0.00271095045249291,0.0294632729465266,0.00756586553992604,0.00563425530864938,0.0181143793997077,3.3109563935812e-15,0.0171458032636615,0.00359176228544626,0.0200173416865249,0.00695850182028915,0.00750347550246306,0.0080781595565014,5.70637206773079e-09,0.123025134236175,4.75315884339391e-14,0.00247245225431494,1.42508444624271e-11,0.00462460237349652,1.66769563915575e-24,0.00372334680016176,0.00517522198203226,8.21758471957108e-08,0.00367002695559251,1.21578555699064e-07,7.33882334714274e-05,0.123369570769987
0.0044432174509317,0.0117704372028938,0.0687343520878215,0.00140735188934277,0.0037442682520577,0.0514960128794769,0.00557807784985477,0.00466992387473144,0.00398958443227661,0.0242060707804381,0.00564247165980225,0.0803116671580281,0.00843447482338914,0.0100610674843679,0.00913734414957733,0.029023135944134,0.00283297300205313,0.0176953492448648,0.00156460178207403,1.64070933071225e-12,0.00715188641212942,9.80079893874142e-06,0.00256310926842091,0.00320791611433929,3.14370143616056e-08,0.00365084728453599
0.00516716711281465,0.0397841587395958,0.00991208325814259,0.00517935705052352,0.0216047671309737,0.0336173030883691,0.0247900802897188,0.00619782574397575,0.021370014089701,0.00673159500795169,0.00866134636099093,0.00695324358590187,1.79590623346799e-12,0.085423363005094,0.0292844164774148,3.45835662172918e-07,0.0139203220507004,0.00866210820476337,0.00409516321255101,0.00644528710540974,0.00403626006256747,0.0132714406486806,0.04163833166908,2.66829624984138e-07,2.46091171301444e-05,0.049087210571625
0.00458687161274349,0.0217908029566092,0.0141007141709349,0.00896629128759861,0.0190158462049994,0.0133723422552687,0.0101009283523633,0.00388146606499415,0.00132427968155983,0.0234875829812263,0.0110534097323811,0.0282351732800329,4.38471503574161e-09,0.0083314535027029,6.12016845144824e-10,0.0012137046244753,1.03145457338376e-08,0.00563592761990242,0.00298269025979174,0.00159470775949891,0.00588688415367478,0.0698091540696299,0.00581007986732792,0.0485817808325171,0.00632792829848054,0.016784814758646
0.00217187052134387,0.0246913085715471,0.0111737571633037,0.00475837235694505,0.0141634447150692,0.027558429732656,0.0163560547783664,0.00288697757416227,0.00371771244130866,0.0288211024920434,0.0246377752876595,0.0451664228217612,0.00212339106470764,0.0105377407113248,0.000262922728000971,0.000542941323873704,1.42544094810491e-15,1.55335782289515e-06,0.000622286279865759,0.00454583457088836,0.00560418798797214,0.0808642997087196,0.00665548697291809,0.0235550624672075,0.0129065794240453,0.122843742753932
0.003935114510279,0.00716486583553831,0.0899717836058052,0.00262633298251068,0.00376436093078567,0.0318823309111807,0.0104373512262146,0.00349422650372857,0.00300181422737027,0.0441269181612957,0.0313144284340343,0.116263118642574,0.0066245357602049,0.00794851677621275,0.0101755785846162,0.0025701374329843,0.00249633928350721,0.0118955161654418,0.00259647622746717,0.00183434099541668,0.00687598376364008,0.0244573967188001,0.00328570367253236,0.004941419464152,0.00947756923846777,0.0072757097430416
0.00296802985965477,0.0263590574682573,0.00818268243688504,0.00585064378925131,0.0151959985216455,0.00289187113067461,0.0124271235538712,0.00326305116235754,0.00372562766484169,0.0210985905530986,0.0150656050827288,0.0270097568199326,0.00192021446561784,0.00636248290736769,0.012508335366441,0.000943693724920764,0.00664036738935186,0.00182580800898208,0.000483640374596703,0.00657861147631975,0.00489496499316238,0.063188775114329,0.0160237409718834,0.0325590142330076,0.00736466499951852,0.0366964482912496
0.225095670662308,0.0216176351150416,0.0135125104436049,0.00826664670401071,0.0127199498376065,0.0019361870334856,0.0030656910144942,0.0033193657791299,3.05235808655855e-08,0.00615239678014583,0.0164962170701845,0.00605115343016446,1.27620605061836e-07,0.00664792260199484,0.00116809196060757,0.00217563182408082,0.064803779739238,0.238110935816903,0.00538490034109893,1.13934626888647e-15,0.00954256840832068,1.45909061529203e-05,2.04884156527777e-12,0.00756475769842399,0.00726804141636934,2.81307358460898e-07
0.0425944786363689,0.0281197195123027,0.0208916191553857,0.00715461534546852,0.0291005276624507,1.44289829914639e-11,0.00926205355362958,0.00447417835557985,4.79204989688898e-05,0.00665320069568404,0.0095117653807493,0.00728272157412909,1.72646141351725e-06,0.0184512989073386,7.13798656988912e-18,3.50249269735038e-30,0.00707077667361764,0.0487347128185937,0.000743227830400373,0.0047978686813721,0.00695064755796051,6.90215756863652e-07,2.3552164416521e-16,0.00881063372707438,1.07930493773796e-05,0.0376854069715072
0.0243155458001674,0.00706636854229723,0.0552775953246593,0.000385333283417582,0.00229956989306161,0.0214323682033506,0.00871846918997445,0.00321007935387597,0.00145892518849014,0.0130406830533833,1.07729475489698e-26,0.0490030383916182,0.00847382384149457,0.00399892391042716,0.0108703547458146,0.00750467923500919,0.00684171355343319,0.0421707535289204,0.000361804651823791,0.00670580675090684,0.00681470219598585,0.00584053614506795,0.00225130658059944,3.29975628692118e-05,9.07160092554948e-10,0.00324545428581944
0.113589852256384,0.0240020379889678,0.0158362041082193,0.00794484362275708,0.0159139872934863,0.0149365376274395,0.0379957554111829,0.00483772483839973,0.00663061114861956,0.0073450289715803,0.0136214195482293,0.00837855027391351,0.0185763176131657,0.0214882684549617,0.0306406754766876,5.0243028478268e-13,0.0427653895291104,0.131938872972248,0.00936043480493232,0.0173064654819166,0.00880181405172119,0.0228709130469661,0.0120360150364984,0.0219138813430057,0.019830441568316,0.00619265181130211
0.000675453651517543,0.0118198006386568,0.00989235782605982,0.0160080618606875,0.0101790962644626,0.0106709604581372,0.0255338972167832,0.0682936901261468,0.00384114253393418,0.00631167544464357,0.00596596242953526,0.00256413375450449,0.0101045726471066,0.0044098532923234,0.00848591154665118,0.00287270245601302,2.49498337797084e-06,3.51466905826464e-06,0.0248815162029401,0.0212937603570065,0.00253918468089097,0.028719403471792,0.00316638798312109,0.0128778694937452,0.0415503910725038,0.0266947169754676
0.000550657562947216,0.00570284774106252,0.00913731458767645,0.00643430120792219,0.00547589719154061,0.00671997114809431,0.0049530913572974,0.00831179275986711,0.0014941699031629,0.00521639068333254,0.00631556505529408,0.00383314116801898,7.10606898608392e-18,0.0106880061311603,0.00615790430595209,0.00300981426926834,0.00521830444631582,6.24139036340416e-09,0.0319168326700278,0.000623443157852821,0.00169406711526702,0.00236773092571732,0.00152222732552077,0.00619742566923702,0.023461265351853,0.00275224303387903
0.000343912370803825,0.0124999925173627,0.00531734962754271,0.00854294693538503,0.00845733036139073,0.00845313951731383,0.00800172703650188,0.0575085612602626,0.00382420513456205,0.00243206275041514,0.000871590599477842,0.000288864978666842,0.000137033023962597,0.00301326001379321,0.0101387137202548,0.00547406104429588,0.00524650584575929,4.50493276681039e-11,0.0381104117060416,0.00209946720053107,0.000988187517039315,0.020633312389293,0.00353380042966597,0.0102592759329366,6.74969231453768e-07,0.00460705512767118
0.00137597440377525,0.0092394906113135,0.0143207669652796,0.0219057761997406,0.0100571666624451,0.0193333700883296,0.0146833570827307,0.0176394469201818,0.00514990128054775,0.0237505126618099,0.0307699217144901,0.015358604391994,0.0177186042125387,0.00695017000315042,0.0218294843991979,1.28100143413595e-70,0.00469611235017287,0.00666115939966039,0.0219846364165977,0.00860382059649393,0.00334274550428982,0.0474778619837579,0.0104273409312786,0.0064549907003643,0.025112636492969,0.0117637486354646
0.000317077251267721,0.00798536392245803,0.000883572268686912,0.0101349858045036,0.0061577297081906,0.0285114111978177,0.00482566952619627,0.111651117624065,0.00488697898610216,0.0018163847844211,0.000825377170375308,0.000609754599043219,0.00424188655921499,0.0365894420417395,0.0181905045288305,0.00221284862038864,0.00607224712019017,0.0036489114621513,0.0307222333102251,0.0046728073171811,0.000287966426641357,0.0152497143858199,0.000717590363380132,4.81110614937507e-13,4.48545171031079e-06,0.00854560960757944
0.000303797975962899,0.00969266110693667,0.000724456481781291,0.011768850014483,0.00630876706734947,0.0168844463893251,0.0160193111583306,0.0426229672839221,0.00677580229154136,0.00443877037954741,0.00557723872804662,0.00431487058404904,1.16973238801171e-10,0.0264962957141992,0.0178257531734831,0.0044401758686365,0.00898501067660586,0.00282074345396738,0.0467548816357183,0.000741979013310451,0.000873812752163979,0.0134283861262214,0.0018556581104666,0.00345462910313735,6.1989689793493e-06,0.00501090940083463
0.000122545519329077,0.0133810322480338,0.000189675702785942,0.010854214465404,0.0075507954495837,0.0257875212309892,0.00878602155681625,0.137555639453781,0.00928101090567519,0.00220616937236224,0.000457353154765274,0.000790764996658234,0.00373881710679073,0.0409767268009357,0.0265884759783609,0.00806585856328185,0.00695093062528462,0.00159792372385366,0.0469192246204255,0.00171389420725911,0.00128537259004672,0.0196188066417611,0.00271089048265555,2.96234157961428e-05,0.00154713440868013,0.00520640329272255
